e0 c2,224 194,340 302,11100000 11000010,9270,CJK UNIFIED IDEOGRAPH,,鉰
e0 c3,224 195,340 303,11100000 11000011,9231,CJK UNIFIED IDEOGRAPH,,鈱
e0 c4,224 196,340 304,11100000 11000100,9254,CJK UNIFIED IDEOGRAPH,,鉔
e0 c5,224 197,340 305,11100000 11000101,9263,CJK UNIFIED IDEOGRAPH,,鉣
e0 c6,224 198,340 306,11100000 11000110,9250,CJK UNIFIED IDEOGRAPH,,鉐
e0 c7,224 199,340 307,11100000 11000111,9272,CJK UNIFIED IDEOGRAPH,,鉲
e0 c8,224 200,340 310,11100000 11001000,924e,CJK UNIFIED IDEOGRAPH,,鉎
e0 c9,224 201,340 311,11100000 11001001,9253,CJK UNIFIED IDEOGRAPH,,鉓
e0 ca,224 202,340 312,11100000 11001010,924c,CJK UNIFIED IDEOGRAPH,,鉌
e0 cb,224 203,340 313,11100000 11001011,9256,CJK UNIFIED IDEOGRAPH,,鉖
e0 cc,224 204,340 314,11100000 11001100,9232,CJK UNIFIED IDEOGRAPH,,鈲
e0 cd,224 205,340 315,11100000 11001101,959f,CJK UNIFIED IDEOGRAPH,,閟
e0 ce,224 206,340 316,11100000 11001110,959c,CJK UNIFIED IDEOGRAPH,,閜
e0 cf,224 207,340 317,11100000 11001111,959e,CJK UNIFIED IDEOGRAPH,,閞
e0 d0,224 208,340 320,11100000 11010000,959b,CJK UNIFIED IDEOGRAPH,,閛
e0 d1,224 209,340 321,11100000 11010001,9692,CJK UNIFIED IDEOGRAPH,,隒
e0 d2,224 210,340 322,11100000 11010010,9693,CJK UNIFIED IDEOGRAPH,,隓
e0 d3,224 211,340 323,11100000 11010011,9691,CJK UNIFIED IDEOGRAPH,,隑
e0 d4,224 212,340 324,11100000 11010100,9697,CJK UNIFIED IDEOGRAPH,,隗
e0 d5,224 213,340 325,11100000 11010101,96ce,CJK UNIFIED IDEOGRAPH,,雎
e0 d6,224 214,340 326,11100000 11010110,96fa,CJK UNIFIED IDEOGRAPH,,雺
e0 d7,224 215,340 327,11100000 11010111,96fd,CJK UNIFIED IDEOGRAPH,,雽
e0 d8,224 216,340 330,11100000 11011000,96f8,CJK UNIFIED IDEOGRAPH,,雸
e0 d9,224 217,340 331,11100000 11011001,96f5,CJK UNIFIED IDEOGRAPH,,雵
e0 da,224 218,340 332,11100000 11011010,9773,CJK UNIFIED IDEOGRAPH,,靳
e0 db,224 219,340 333,11100000 11011011,9777,CJK UNIFIED IDEOGRAPH,,靷
e0 dc,224 220,340 334,11100000 11011100,9778,CJK UNIFIED IDEOGRAPH,,靸
e0 dd,224 221,340 335,11100000 11011101,9772,CJK UNIFIED IDEOGRAPH,,靲
e0 de,224 222,340 336,11100000 11011110,980f,CJK UNIFIED IDEOGRAPH,,頏
e0 df,224 223,340 337,11100000 11011111,980d,CJK UNIFIED IDEOGRAPH,,頍
e0 e0,224 224,340 340,11100000 11100000,980e,CJK UNIFIED IDEOGRAPH,,頎
e0 e1,224 225,340 341,11100000 11100001,98ac,CJK UNIFIED IDEOGRAPH,,颬
e0 e2,224 226,340 342,11100000 11100010,98f6,CJK UNIFIED IDEOGRAPH,,飶
e0 e3,224 227,340 343,11100000 11100011,98f9,CJK UNIFIED IDEOGRAPH,,飹
e0 e4,224 228,340 344,11100000 11100100,99af,CJK UNIFIED IDEOGRAPH,,馯
e0 e5,224 229,340 345,11100000 11100101,99b2,CJK UNIFIED IDEOGRAPH,,馲
e0 e6,224 230,340 346,11100000 11100110,99b0,CJK UNIFIED IDEOGRAPH,,馰
e0 e7,224 231,340 347,11100000 11100111,99b5,CJK UNIFIED IDEOGRAPH,,馵
e0 e8,224 232,340 350,11100000 11101000,9aad,CJK UNIFIED IDEOGRAPH,,骭
e0 e9,224 233,340 351,11100000 11101001,9aab,CJK UNIFIED IDEOGRAPH,,骫
e0 ea,224 234,340 352,11100000 11101010,9b5b,CJK UNIFIED IDEOGRAPH,,魛
e0 eb,224 235,340 353,11100000 11101011,9cea,CJK UNIFIED IDEOGRAPH,,鳪
e0 ec,224 236,340 354,11100000 11101100,9ced,CJK UNIFIED IDEOGRAPH,,鳭
e0 ed,224 237,340 355,11100000 11101101,9ce7,CJK UNIFIED IDEOGRAPH,,鳧
e0 ee,224 238,340 356,11100000 11101110,9e80,CJK UNIFIED IDEOGRAPH,,麀
e0 ef,224 239,340 357,11100000 11101111,9efd,CJK UNIFIED IDEOGRAPH,,黽
e0 f0,224 240,340 360,11100000 11110000,50e6,CJK UNIFIED IDEOGRAPH,,僦
e0 f1,224 241,340 361,11100000 11110001,50d4,CJK UNIFIED IDEOGRAPH,,僔
e0 f2,224 242,340 362,11100000 11110010,50d7,CJK UNIFIED IDEOGRAPH,,僗
e0 f3,224 243,340 363,11100000 11110011,50e8,CJK UNIFIED IDEOGRAPH,,僨
e0 f4,224 244,340 364,11100000 11110100,50f3,CJK UNIFIED IDEOGRAPH,,僳
e0 f5,224 245,340 365,11100000 11110101,50db,CJK UNIFIED IDEOGRAPH,,僛
e0 f6,224 246,340 366,11100000 11110110,50ea,CJK UNIFIED IDEOGRAPH,,僪
e0 f7,224 247,340 367,11100000 11110111,50dd,CJK UNIFIED IDEOGRAPH,,僝
e0 f8,224 248,340 370,11100000 11111000,50e4,CJK UNIFIED IDEOGRAPH,,僤
e0 f9,224 249,340 371,11100000 11111001,50d3,CJK UNIFIED IDEOGRAPH,,僓
e0 fa,224 250,340 372,11100000 11111010,50ec,CJK UNIFIED IDEOGRAPH,,僬
e0 fb,224 251,340 373,11100000 11111011,50f0,CJK UNIFIED IDEOGRAPH,,僰
e0 fc,224 252,340 374,11100000 11111100,50ef,CJK UNIFIED IDEOGRAPH,,僯
e0 fd,224 253,340 375,11100000 11111101,50e3,CJK UNIFIED IDEOGRAPH,,僣
e0 fe,224 254,340 376,11100000 11111110,50e0,CJK UNIFIED IDEOGRAPH,,僠
e1 40,225  64,341 100,11100001 01000000,51d8,CJK UNIFIED IDEOGRAPH,,凘
e1 41,225  65,341 101,11100001 01000001,5280,CJK UNIFIED IDEOGRAPH,,劀
e1 42,225  66,341 102,11100001 01000010,5281,CJK UNIFIED IDEOGRAPH,,劁
e1 43,225  67,341 103,11100001 01000011,52e9,CJK UNIFIED IDEOGRAPH,,勩
e1 44,225  68,341 104,11100001 01000100,52eb,CJK UNIFIED IDEOGRAPH,,勫
e1 45,225  69,341 105,11100001 01000101,5330,CJK UNIFIED IDEOGRAPH,,匰
e1 46,225  70,341 106,11100001 01000110,53ac,CJK UNIFIED IDEOGRAPH,,厬
e1 47,225  71,341 107,11100001 01000111,5627,CJK UNIFIED IDEOGRAPH,,嘧
e1 48,225  72,341 110,11100001 01001000,5615,CJK UNIFIED IDEOGRAPH,,嘕
e1 49,225  73,341 111,11100001 01001001,560c,CJK UNIFIED IDEOGRAPH,,嘌
e1 4a,225  74,341 112,11100001 01001010,5612,CJK UNIFIED IDEOGRAPH,,嘒
e1 4b,225  75,341 113,11100001 01001011,55fc,CJK UNIFIED IDEOGRAPH,,嗼
e1 4c,225  76,341 114,11100001 01001100,560f,CJK UNIFIED IDEOGRAPH,,嘏
e1 4d,225  77,341 115,11100001 01001101,561c,CJK UNIFIED IDEOGRAPH,,嘜
e1 4e,225  78,341 116,11100001 01001110,5601,CJK UNIFIED IDEOGRAPH,,嘁
e1 4f,225  79,341 117,11100001 01001111,5613,CJK UNIFIED IDEOGRAPH,,嘓
e1 50,225  80,341 120,11100001 01010000,5602,CJK UNIFIED IDEOGRAPH,,嘂
e1 51,225  81,341 121,11100001 01010001,55fa,CJK UNIFIED IDEOGRAPH,,嗺
e1 52,225  82,341 122,11100001 01010010,561d,CJK UNIFIED IDEOGRAPH,,嘝
e1 53,225  83,341 123,11100001 01010011,5604,CJK UNIFIED IDEOGRAPH,,嘄
e1 54,225  84,341 124,11100001 01010100,55ff,CJK UNIFIED IDEOGRAPH,,嗿
e1 55,225  85,341 125,11100001 01010101,55f9,CJK UNIFIED IDEOGRAPH,,嗹
e1 56,225  86,341 126,11100001 01010110,5889,CJK UNIFIED IDEOGRAPH,,墉
e1 57,225  87,341 127,11100001 01010111,587c,CJK UNIFIED IDEOGRAPH,,塼
e1 58,225  88,341 130,11100001 01011000,5890,CJK UNIFIED IDEOGRAPH,,墐
e1 59,225  89,341 131,11100001 01011001,5898,CJK UNIFIED IDEOGRAPH,,墘
e1 5a,225  90,341 132,11100001 01011010,5886,CJK UNIFIED IDEOGRAPH,,墆
e1 5b,225  91,341 133,11100001 01011011,5881,CJK UNIFIED IDEOGRAPH,,墁
e1 5c,225  92,341 134,11100001 01011100,587f,CJK UNIFIED IDEOGRAPH,,塿
e1 5d,225  93,341 135,11100001 01011101,5874,CJK UNIFIED IDEOGRAPH,,塴
e1 5e,225  94,341 136,11100001 01011110,588b,CJK UNIFIED IDEOGRAPH,,墋
e1 5f,225  95,341 137,11100001 01011111,587a,CJK UNIFIED IDEOGRAPH,,塺
e1 60,225  96,341 140,11100001 01100000,5887,CJK UNIFIED IDEOGRAPH,,墇
e1 61,225  97,341 141,11100001 01100001,5891,CJK UNIFIED IDEOGRAPH,,墑
e1 62,225  98,341 142,11100001 01100010,588e,CJK UNIFIED IDEOGRAPH,,墎
e1 63,225  99,341 143,11100001 01100011,5876,CJK UNIFIED IDEOGRAPH,,塶
e1 64,225 100,341 144,11100001 01100100,5882,CJK UNIFIED IDEOGRAPH,,墂
e1 65,225 101,341 145,11100001 01100101,5888,CJK UNIFIED IDEOGRAPH,,墈
e1 66,225 102,341 146,11100001 01100110,587b,CJK UNIFIED IDEOGRAPH,,塻
e1 67,225 103,341 147,11100001 01100111,5894,CJK UNIFIED IDEOGRAPH,,墔
e1 68,225 104,341 150,11100001 01101000,588f,CJK UNIFIED IDEOGRAPH,,墏
e1 69,225 105,341 151,11100001 01101001,58fe,CJK UNIFIED IDEOGRAPH,,壾
e1 6a,225 106,341 152,11100001 01101010,596b,CJK UNIFIED IDEOGRAPH,,奫
e1 6b,225 107,341 153,11100001 01101011,5adc,CJK UNIFIED IDEOGRAPH,,嫜
e1 6c,225 108,341 154,11100001 01101100,5aee,CJK UNIFIED IDEOGRAPH,,嫮
e1 6d,225 109,341 155,11100001 01101101,5ae5,CJK UNIFIED IDEOGRAPH,,嫥
e1 6e,225 110,341 156,11100001 01101110,5ad5,CJK UNIFIED IDEOGRAPH,,嫕
e1 6f,225 111,341 157,11100001 01101111,5aea,CJK UNIFIED IDEOGRAPH,,嫪
e1 70,225 112,341 160,11100001 01110000,5ada,CJK UNIFIED IDEOGRAPH,,嫚
e1 71,225 113,341 161,11100001 01110001,5aed,CJK UNIFIED IDEOGRAPH,,嫭
e1 72,225 114,341 162,11100001 01110010,5aeb,CJK UNIFIED IDEOGRAPH,,嫫
e1 73,225 115,341 163,11100001 01110011,5af3,CJK UNIFIED IDEOGRAPH,,嫳
e1 74,225 116,341 164,11100001 01110100,5ae2,CJK UNIFIED IDEOGRAPH,,嫢
e1 75,225 117,341 165,11100001 01110101,5ae0,CJK UNIFIED IDEOGRAPH,,嫠
e1 76,225 118,341 166,11100001 01110110,5adb,CJK UNIFIED IDEOGRAPH,,嫛
e1 77,225 119,341 167,11100001 01110111,5aec,CJK UNIFIED IDEOGRAPH,,嫬
e1 78,225 120,341 170,11100001 01111000,5ade,CJK UNIFIED IDEOGRAPH,,嫞
e1 79,225 121,341 171,11100001 01111001,5add,CJK UNIFIED IDEOGRAPH,,嫝
e1 7a,225 122,341 172,11100001 01111010,5ad9,CJK UNIFIED IDEOGRAPH,,嫙
e1 7b,225 123,341 173,11100001 01111011,5ae8,CJK UNIFIED IDEOGRAPH,,嫨
e1 7c,225 124,341 174,11100001 01111100,5adf,CJK UNIFIED IDEOGRAPH,,嫟
e1 7d,225 125,341 175,11100001 01111101,5b77,CJK UNIFIED IDEOGRAPH,,孷
e1 7e,225 126,341 176,11100001 01111110,5be0,CJK UNIFIED IDEOGRAPH,,寠
e1 a1,225 161,341 241,11100001 10100001,5be3,CJK UNIFIED IDEOGRAPH,,寣
e1 a2,225 162,341 242,11100001 10100010,5c63,CJK UNIFIED IDEOGRAPH,,屣
e1 a3,225 163,341 243,11100001 10100011,5d82,CJK UNIFIED IDEOGRAPH,,嶂
e1 a4,225 164,341 244,11100001 10100100,5d80,CJK UNIFIED IDEOGRAPH,,嶀
e1 a5,225 165,341 245,11100001 10100101,5d7d,CJK UNIFIED IDEOGRAPH,,嵽
e1 a6,225 166,341 246,11100001 10100110,5d86,CJK UNIFIED IDEOGRAPH,,嶆
e1 a7,225 167,341 247,11100001 10100111,5d7a,CJK UNIFIED IDEOGRAPH,,嵺
e1 a8,225 168,341 250,11100001 10101000,5d81,CJK UNIFIED IDEOGRAPH,,嶁
e1 a9,225 169,341 251,11100001 10101001,5d77,CJK UNIFIED IDEOGRAPH,,嵷
e1 aa,225 170,341 252,11100001 10101010,5d8a,CJK UNIFIED IDEOGRAPH,,嶊
e1 ab,225 171,341 253,11100001 10101011,5d89,CJK UNIFIED IDEOGRAPH,,嶉
e1 ac,225 172,341 254,11100001 10101100,5d88,CJK UNIFIED IDEOGRAPH,,嶈
e1 ad,225 173,341 255,11100001 10101101,5d7e,CJK UNIFIED IDEOGRAPH,,嵾
e1 ae,225 174,341 256,11100001 10101110,5d7c,CJK UNIFIED IDEOGRAPH,,嵼
e1 af,225 175,341 257,11100001 10101111,5d8d,CJK UNIFIED IDEOGRAPH,,嶍
e1 b0,225 176,341 260,11100001 10110000,5d79,CJK UNIFIED IDEOGRAPH,,嵹
e1 b1,225 177,341 261,11100001 10110001,5d7f,CJK UNIFIED IDEOGRAPH,,嵿
e1 b2,225 178,341 262,11100001 10110010,5e58,CJK UNIFIED IDEOGRAPH,,幘
e1 b3,225 179,341 263,11100001 10110011,5e59,CJK UNIFIED IDEOGRAPH,,幙
e1 b4,225 180,341 264,11100001 10110100,5e53,CJK UNIFIED IDEOGRAPH,,幓
e1 b5,225 181,341 265,11100001 10110101,5ed8,CJK UNIFIED IDEOGRAPH,,廘
e1 b6,225 182,341 266,11100001 10110110,5ed1,CJK UNIFIED IDEOGRAPH,,廑
e1 b7,225 183,341 267,11100001 10110111,5ed7,CJK UNIFIED IDEOGRAPH,,廗
e1 b8,225 184,341 270,11100001 10111000,5ece,CJK UNIFIED IDEOGRAPH,,廎
e1 b9,225 185,341 271,11100001 10111001,5edc,CJK UNIFIED IDEOGRAPH,,廜
e1 ba,225 186,341 272,11100001 10111010,5ed5,CJK UNIFIED IDEOGRAPH,,廕
e1 bb,225 187,341 273,11100001 10111011,5ed9,CJK UNIFIED IDEOGRAPH,,廙
e1 bc,225 188,341 274,11100001 10111100,5ed2,CJK UNIFIED IDEOGRAPH,,廒
e1 bd,225 189,341 275,11100001 10111101,5ed4,CJK UNIFIED IDEOGRAPH,,廔
e1 be,225 190,341 276,11100001 10111110,5f44,CJK UNIFIED IDEOGRAPH,,彄
e1 bf,225 191,341 277,11100001 10111111,5f43,CJK UNIFIED IDEOGRAPH,,彃
e1 c0,225 192,341 300,11100001 11000000,5f6f,CJK UNIFIED IDEOGRAPH,,彯
e1 c1,225 193,341 301,11100001 11000001,5fb6,CJK UNIFIED IDEOGRAPH,,徶
e1 c2,225 194,341 302,11100001 11000010,612c,CJK UNIFIED IDEOGRAPH,,愬
e1 c3,225 195,341 303,11100001 11000011,6128,CJK UNIFIED IDEOGRAPH,,愨
e1 c4,225 196,341 304,11100001 11000100,6141,CJK UNIFIED IDEOGRAPH,,慁
e1 c5,225 197,341 305,11100001 11000101,615e,CJK UNIFIED IDEOGRAPH,,慞
e1 c6,225 198,341 306,11100001 11000110,6171,CJK UNIFIED IDEOGRAPH,,慱
e1 c7,225 199,341 307,11100001 11000111,6173,CJK UNIFIED IDEOGRAPH,,慳
e1 c8,225 200,341 310,11100001 11001000,6152,CJK UNIFIED IDEOGRAPH,,慒
e1 c9,225 201,341 311,11100001 11001001,6153,CJK UNIFIED IDEOGRAPH,,慓
e1 ca,225 202,341 312,11100001 11001010,6172,CJK UNIFIED IDEOGRAPH,,慲
e1 cb,225 203,341 313,11100001 11001011,616c,CJK UNIFIED IDEOGRAPH,,慬
e1 cc,225 204,341 314,11100001 11001100,6180,CJK UNIFIED IDEOGRAPH,,憀
e1 cd,225 205,341 315,11100001 11001101,6174,CJK UNIFIED IDEOGRAPH,,慴
e1 ce,225 206,341 316,11100001 11001110,6154,CJK UNIFIED IDEOGRAPH,,慔
e1 cf,225 207,341 317,11100001 11001111,617a,CJK UNIFIED IDEOGRAPH,,慺
e1 d0,225 208,341 320,11100001 11010000,615b,CJK UNIFIED IDEOGRAPH,,慛
e1 d1,225 209,341 321,11100001 11010001,6165,CJK UNIFIED IDEOGRAPH,,慥
e1 d2,225 210,341 322,11100001 11010010,613b,CJK UNIFIED IDEOGRAPH,,愻
e1 d3,225 211,341 323,11100001 11010011,616a,CJK UNIFIED IDEOGRAPH,,慪
e1 d4,225 212,341 324,11100001 11010100,6161,CJK UNIFIED IDEOGRAPH,,慡
e1 d5,225 213,341 325,11100001 11010101,6156,CJK UNIFIED IDEOGRAPH,,慖
e1 d6,225 214,341 326,11100001 11010110,6229,CJK UNIFIED IDEOGRAPH,,戩
e1 d7,225 215,341 327,11100001 11010111,6227,CJK UNIFIED IDEOGRAPH,,戧
e1 d8,225 216,341 330,11100001 11011000,622b,CJK UNIFIED IDEOGRAPH,,戫
e1 d9,225 217,341 331,11100001 11011001,642b,CJK UNIFIED IDEOGRAPH,,搫
e1 da,225 218,341 332,11100001 11011010,644d,CJK UNIFIED IDEOGRAPH,,摍
e1 db,225 219,341 333,11100001 11011011,645b,CJK UNIFIED IDEOGRAPH,,摛
e1 dc,225 220,341 334,11100001 11011100,645d,CJK UNIFIED IDEOGRAPH,,摝
e1 dd,225 221,341 335,11100001 11011101,6474,CJK UNIFIED IDEOGRAPH,,摴
e1 de,225 222,341 336,11100001 11011110,6476,CJK UNIFIED IDEOGRAPH,,摶
e1 df,225 223,341 337,11100001 11011111,6472,CJK UNIFIED IDEOGRAPH,,摲
e1 e0,225 224,341 340,11100001 11100000,6473,CJK UNIFIED IDEOGRAPH,,摳
e1 e1,225 225,341 341,11100001 11100001,647d,CJK UNIFIED IDEOGRAPH,,摽
e1 e2,225 226,341 342,11100001 11100010,6475,CJK UNIFIED IDEOGRAPH,,摵
e1 e3,225 227,341 343,11100001 11100011,6466,CJK UNIFIED IDEOGRAPH,,摦
e1 e4,225 228,341 344,11100001 11100100,64a6,CJK UNIFIED IDEOGRAPH,,撦
e1 e5,225 229,341 345,11100001 11100101,644e,CJK UNIFIED IDEOGRAPH,,摎
e1 e6,225 230,341 346,11100001 11100110,6482,CJK UNIFIED IDEOGRAPH,,撂
e1 e7,225 231,341 347,11100001 11100111,645e,CJK UNIFIED IDEOGRAPH,,摞
e1 e8,225 232,341 350,11100001 11101000,645c,CJK UNIFIED IDEOGRAPH,,摜
e1 e9,225 233,341 351,11100001 11101001,644b,CJK UNIFIED IDEOGRAPH,,摋
e1 ea,225 234,341 352,11100001 11101010,6453,CJK UNIFIED IDEOGRAPH,,摓
e1 eb,225 235,341 353,11100001 11101011,6460,CJK UNIFIED IDEOGRAPH,,摠
e1 ec,225 236,341 354,11100001 11101100,6450,CJK UNIFIED IDEOGRAPH,,摐
e1 ed,225 237,341 355,11100001 11101101,647f,CJK UNIFIED IDEOGRAPH,,摿
e1 ee,225 238,341 356,11100001 11101110,643f,CJK UNIFIED IDEOGRAPH,,搿
e1 ef,225 239,341 357,11100001 11101111,646c,CJK UNIFIED IDEOGRAPH,,摬
e1 f0,225 240,341 360,11100001 11110000,646b,CJK UNIFIED IDEOGRAPH,,摫
e1 f1,225 241,341 361,11100001 11110001,6459,CJK UNIFIED IDEOGRAPH,,摙
e1 f2,225 242,341 362,11100001 11110010,6465,CJK UNIFIED IDEOGRAPH,,摥
e1 f3,225 243,341 363,11100001 11110011,6477,CJK UNIFIED IDEOGRAPH,,摷
e1 f4,225 244,341 364,11100001 11110100,6573,CJK UNIFIED IDEOGRAPH,,敳
e1 f5,225 245,341 365,11100001 11110101,65a0,CJK UNIFIED IDEOGRAPH,,斠
e1 f6,225 246,341 366,11100001 11110110,66a1,CJK UNIFIED IDEOGRAPH,,暡
e1 f7,225 247,341 367,11100001 11110111,66a0,CJK UNIFIED IDEOGRAPH,,暠
e1 f8,225 248,341 370,11100001 11111000,669f,CJK UNIFIED IDEOGRAPH,,暟
e1 f9,225 249,341 371,11100001 11111001,6705,CJK UNIFIED IDEOGRAPH,,朅
e1 fa,225 250,341 372,11100001 11111010,6704,CJK UNIFIED IDEOGRAPH,,朄
e1 fb,225 251,341 373,11100001 11111011,6722,CJK UNIFIED IDEOGRAPH,,朢
e1 fc,225 252,341 374,11100001 11111100,69b1,CJK UNIFIED IDEOGRAPH,,榱
e1 fd,225 253,341 375,11100001 11111101,69b6,CJK UNIFIED IDEOGRAPH,,榶
e1 fe,225 254,341 376,11100001 11111110,69c9,CJK UNIFIED IDEOGRAPH,,槉
e2 40,226  64,342 100,11100010 01000000,69a0,CJK UNIFIED IDEOGRAPH,,榠
e2 41,226  65,342 101,11100010 01000001,69ce,CJK UNIFIED IDEOGRAPH,,槎
e2 42,226  66,342 102,11100010 01000010,6996,CJK UNIFIED IDEOGRAPH,,榖
e2 43,226  67,342 103,11100010 01000011,69b0,CJK UNIFIED IDEOGRAPH,,榰
e2 44,226  68,342 104,11100010 01000100,69ac,CJK UNIFIED IDEOGRAPH,,榬
e2 45,226  69,342 105,11100010 01000101,69bc,CJK UNIFIED IDEOGRAPH,,榼
e2 46,226  70,342 106,11100010 01000110,6991,CJK UNIFIED IDEOGRAPH,,榑
e2 47,226  71,342 107,11100010 01000111,6999,CJK UNIFIED IDEOGRAPH,,榙
e2 48,226  72,342 110,11100010 01001000,698e,CJK UNIFIED IDEOGRAPH,,榎
e2 49,226  73,342 111,11100010 01001001,69a7,CJK UNIFIED IDEOGRAPH,,榧
e2 4a,226  74,342 112,11100010 01001010,698d,CJK UNIFIED IDEOGRAPH,,榍
e2 4b,226  75,342 113,11100010 01001011,69a9,CJK UNIFIED IDEOGRAPH,,榩
e2 4c,226  76,342 114,11100010 01001100,69be,CJK UNIFIED IDEOGRAPH,,榾
e2 4d,226  77,342 115,11100010 01001101,69af,CJK UNIFIED IDEOGRAPH,,榯
e2 4e,226  78,342 116,11100010 01001110,69bf,CJK UNIFIED IDEOGRAPH,,榿
e2 4f,226  79,342 117,11100010 01001111,69c4,CJK UNIFIED IDEOGRAPH,,槄
e2 50,226  80,342 120,11100010 01010000,69bd,CJK UNIFIED IDEOGRAPH,,榽
e2 51,226  81,342 121,11100010 01010001,69a4,CJK UNIFIED IDEOGRAPH,,榤
e2 52,226  82,342 122,11100010 01010010,69d4,CJK UNIFIED IDEOGRAPH,,槔
e2 53,226  83,342 123,11100010 01010011,69b9,CJK UNIFIED IDEOGRAPH,,榹
e2 54,226  84,342 124,11100010 01010100,69ca,CJK UNIFIED IDEOGRAPH,,槊
e2 55,226  85,342 125,11100010 01010101,699a,CJK UNIFIED IDEOGRAPH,,榚
e2 56,226  86,342 126,11100010 01010110,69cf,CJK UNIFIED IDEOGRAPH,,槏
e2 57,226  87,342 127,11100010 01010111,69b3,CJK UNIFIED IDEOGRAPH,,榳
e2 58,226  88,342 130,11100010 01011000,6993,CJK UNIFIED IDEOGRAPH,,榓
e2 59,226  89,342 131,11100010 01011001,69aa,CJK UNIFIED IDEOGRAPH,,榪
e2 5a,226  90,342 132,11100010 01011010,69a1,CJK UNIFIED IDEOGRAPH,,榡
e2 5b,226  91,342 133,11100010 01011011,699e,CJK UNIFIED IDEOGRAPH,,榞
e2 5c,226  92,342 134,11100010 01011100,69d9,CJK UNIFIED IDEOGRAPH,,槙
e2 5d,226  93,342 135,11100010 01011101,6997,CJK UNIFIED IDEOGRAPH,,榗
e2 5e,226  94,342 136,11100010 01011110,6990,CJK UNIFIED IDEOGRAPH,,榐
e2 5f,226  95,342 137,11100010 01011111,69c2,CJK UNIFIED IDEOGRAPH,,槂
e2 60,226  96,342 140,11100010 01100000,69b5,CJK UNIFIED IDEOGRAPH,,榵
e2 61,226  97,342 141,11100010 01100001,69a5,CJK UNIFIED IDEOGRAPH,,榥
e2 62,226  98,342 142,11100010 01100010,69c6,CJK UNIFIED IDEOGRAPH,,槆
e2 63,226  99,342 143,11100010 01100011,6b4a,CJK UNIFIED IDEOGRAPH,,歊
e2 64,226 100,342 144,11100010 01100100,6b4d,CJK UNIFIED IDEOGRAPH,,歍
e2 65,226 101,342 145,11100010 01100101,6b4b,CJK UNIFIED IDEOGRAPH,,歋
e2 66,226 102,342 146,11100010 01100110,6b9e,CJK UNIFIED IDEOGRAPH,,殞
e2 67,226 103,342 147,11100010 01100111,6b9f,CJK UNIFIED IDEOGRAPH,,殟
e2 68,226 104,342 150,11100010 01101000,6ba0,CJK UNIFIED IDEOGRAPH,,殠
e2 69,226 105,342 151,11100010 01101001,6bc3,CJK UNIFIED IDEOGRAPH,,毃
e2 6a,226 106,342 152,11100010 01101010,6bc4,CJK UNIFIED IDEOGRAPH,,毄
e2 6b,226 107,342 153,11100010 01101011,6bfe,CJK UNIFIED IDEOGRAPH,,毾
e2 6c,226 108,342 154,11100010 01101100,6ece,CJK UNIFIED IDEOGRAPH,,滎
e2 6d,226 109,342 155,11100010 01101101,6ef5,CJK UNIFIED IDEOGRAPH,,滵
e2 6e,226 110,342 156,11100010 01101110,6ef1,CJK UNIFIED IDEOGRAPH,,滱
e2 6f,226 111,342 157,11100010 01101111,6f03,CJK UNIFIED IDEOGRAPH,,漃
e2 70,226 112,342 160,11100010 01110000,6f25,CJK UNIFIED IDEOGRAPH,,漥
e2 71,226 113,342 161,11100010 01110001,6ef8,CJK UNIFIED IDEOGRAPH,,滸
e2 72,226 114,342 162,11100010 01110010,6f37,CJK UNIFIED IDEOGRAPH,,漷
e2 73,226 115,342 163,11100010 01110011,6efb,CJK UNIFIED IDEOGRAPH,,滻
e2 74,226 116,342 164,11100010 01110100,6f2e,CJK UNIFIED IDEOGRAPH,,漮
e2 75,226 117,342 165,11100010 01110101,6f09,CJK UNIFIED IDEOGRAPH,,漉
e2 76,226 118,342 166,11100010 01110110,6f4e,CJK UNIFIED IDEOGRAPH,,潎
e2 77,226 119,342 167,11100010 01110111,6f19,CJK UNIFIED IDEOGRAPH,,漙
e2 78,226 120,342 170,11100010 01111000,6f1a,CJK UNIFIED IDEOGRAPH,,漚
e2 79,226 121,342 171,11100010 01111001,6f27,CJK UNIFIED IDEOGRAPH,,漧
e2 7a,226 122,342 172,11100010 01111010,6f18,CJK UNIFIED IDEOGRAPH,,漘
e2 7b,226 123,342 173,11100010 01111011,6f3b,CJK UNIFIED IDEOGRAPH,,漻
e2 7c,226 124,342 174,11100010 01111100,6f12,CJK UNIFIED IDEOGRAPH,,漒
e2 7d,226 125,342 175,11100010 01111101,6eed,CJK UNIFIED IDEOGRAPH,,滭
e2 7e,226 126,342 176,11100010 01111110,6f0a,CJK UNIFIED IDEOGRAPH,,漊
e2 a1,226 161,342 241,11100010 10100001,6f36,CJK UNIFIED IDEOGRAPH,,漶
e2 a2,226 162,342 242,11100010 10100010,6f73,CJK UNIFIED IDEOGRAPH,,潳
e2 a3,226 163,342 243,11100010 10100011,6ef9,CJK UNIFIED IDEOGRAPH,,滹
e2 a4,226 164,342 244,11100010 10100100,6eee,CJK UNIFIED IDEOGRAPH,,滮
e2 a5,226 165,342 245,11100010 10100101,6f2d,CJK UNIFIED IDEOGRAPH,,漭
e2 a6,226 166,342 246,11100010 10100110,6f40,CJK UNIFIED IDEOGRAPH,,潀
e2 a7,226 167,342 247,11100010 10100111,6f30,CJK UNIFIED IDEOGRAPH,,漰
